x	y
110602.0	0
110702.0	0
110802.0	0
110902.0	0
111002.0	0
111102.0	0
111202.0	0
111302.0	0
111402.0	0
111502.0	0
111602.0	0
111702.0	0
111802.0	0
111902.0	0
112002.0	0
112102.0	0
112202.0	0
112302.0	1
112402.0	0
112502.0	0
112602.0	0
112702.0	0
112802.0	0
112902.0	0
113002.0	0
113102.0	0
113202.0	0
113302.0	0
113402.0	0
113502.0	0
113602.0	0
113702.0	1
113802.0	0
113902.0	0
114002.0	0
114102.0	0
114202.0	0
114302.0	0
114402.0	0
114502.0	0
114602.0	0
114702.0	0
114802.0	1
114902.0	0
115002.0	0
115102.0	0
115202.0	0
115302.0	0
115402.0	1
115502.0	0
115602.0	0
115702.0	0
115802.0	0
115902.0	0
116002.0	0
116102.0	1
116202.0	0
116302.0	0
116402.0	0
116502.0	0
116602.0	0
116702.0	0
116802.0	0
116902.0	0
117002.0	0
117102.0	0
117202.0	0
117302.0	0
117402.0	0
117502.0	0
117602.0	0
117702.0	0
117802.0	0
117902.0	0
118002.0	0
118102.0	0
118202.0	0
118302.0	0
118402.0	0
118502.0	0
118602.0	0
118702.0	0
118802.0	1
118902.0	0
119002.0	0
119102.0	0
119202.0	0
119302.0	0
119402.0	0
119502.0	0
119602.0	0
119702.0	0
119802.0	0
119902.0	0
120002.0	0
120102.0	0
120202.0	0
120302.0	0
120402.0	0
120502.0	0
120602.0	0
120702.0	0
120802.0	0
120902.0	0
121002.0	0
121102.0	0
121202.0	0
121302.0	1
121402.0	0
121502.0	0
121602.0	0
121702.0	0
121802.0	0
121902.0	0
122002.0	0
122102.0	0
122202.0	0
122302.0	0
122402.0	0
122502.0	0
122602.0	0
122702.0	1
122802.0	0
122902.0	0
123002.0	0
123102.0	0
123202.0	0
123302.0	0
123402.0	0
123502.0	0
123602.0	0
123702.0	0
123802.0	0
123902.0	0
124002.0	0
124102.0	0
124202.0	0
124302.0	0
124402.0	0
124502.0	0
124602.0	0
124702.0	0
124802.0	0
124902.0	0
125002.0	1
125102.0	0
125202.0	0
125302.0	0
125402.0	0
125502.0	0
125602.0	0
125702.0	0
125802.0	0
125902.0	0
126002.0	0
126102.0	0
126202.0	0
126302.0	1
126402.0	0
126502.0	0
126602.0	0
126702.0	0
126802.0	0
126902.0	0
127002.0	0
127102.0	0
127202.0	0
127302.0	0
127402.0	0
127502.0	0
127602.0	0
127702.0	0
127802.0	0
127902.0	0
128002.0	0
128102.0	0
128202.0	0
128302.0	0
128402.0	0
128502.0	0
128602.0	0
128702.0	0
128802.0	0
128902.0	0
129002.0	0
129102.0	0
129202.0	0
129302.0	0
129402.0	0
129502.0	0
129602.0	0
129702.0	0
129802.0	0
129902.0	0
130002.0	0
130102.0	0
130202.0	0
130302.0	0
130402.0	0
130502.0	0
130602.0	0
130702.0	0
130802.0	0
130902.0	0
131002.0	0
131102.0	0
131202.0	0
131302.0	0
131402.0	0
131502.0	0
131602.0	0
131702.0	0
131802.0	0
131902.0	0
132002.0	0
132102.0	0
132202.0	0
132302.0	0
132402.0	0
132502.0	0
132602.0	2
132702.0	0
132802.0	0
132902.0	1
133002.0	0
133102.0	0
133202.0	0
133302.0	0
133402.0	0
133502.0	0
133602.0	1
133702.0	0
133802.0	0
133902.0	0
134002.0	1
134102.0	0
134202.0	0
134302.0	0
134402.0	0
134502.0	0
134602.0	0
134702.0	0
134802.0	0
134902.0	0
135002.0	0
135102.0	0
135202.0	0
135302.0	0
135402.0	1
135502.0	0
135602.0	0
135702.0	0
135802.0	0
135902.0	0
136002.0	0
136102.0	0
136202.0	0
136302.0	0
136402.0	0
136502.0	0
136602.0	0
136702.0	0
136802.0	0
136902.0	0
137002.0	0
137102.0	0
137202.0	0
137302.0	0
137402.0	0
137502.0	0
137602.0	0
137702.0	0
137802.0	2
137902.0	0
138002.0	0
138102.0	0
138202.0	0
138302.0	0
138402.0	0
138502.0	0
138602.0	0
138702.0	0
138802.0	0
138902.0	0
139002.0	0
139102.0	0
139202.0	0
139302.0	0
139402.0	0
139502.0	0
139602.0	0
139702.0	0
139802.0	0
139902.0	0
140002.0	0
140102.0	0
140202.0	0
140302.0	0
140402.0	0
140502.0	0
140602.0	0
140702.0	0
140802.0	1
140902.0	0
141002.0	0
141102.0	0
141202.0	0
141302.0	0
141402.0	0
141502.0	0
141602.0	0
141702.0	0
141802.0	0
141902.0	0
142002.0	0
142102.0	0
142202.0	0
142302.0	0
142402.0	1
142502.0	0
142602.0	0
142702.0	0
142802.0	0
142902.0	0
143002.0	0
143102.0	0
143202.0	0
143302.0	0
143402.0	0
143502.0	0
143602.0	0
143702.0	0
143802.0	0
143902.0	0
144002.0	0
144102.0	0
144202.0	0
144302.0	1
144402.0	0
144502.0	0
144602.0	0
144702.0	0
144802.0	0
144902.0	0
145002.0	0
145102.0	0
145202.0	0
145302.0	0
145402.0	0
145502.0	0
145602.0	0
145702.0	0
145802.0	0
145902.0	0
146002.0	0
146102.0	0
146202.0	0
146302.0	0
146402.0	1
146502.0	0
146602.0	0
146702.0	0
146802.0	0
146902.0	0
147002.0	1
147102.0	0
147202.0	1
147302.0	0
147402.0	0
147502.0	0
147602.0	0
147702.0	0
147802.0	0
147902.0	0
148002.0	0
148102.0	0
148202.0	0
148302.0	0
148402.0	0
148502.0	0
148602.0	0
148702.0	0
148802.0	0
148902.0	0
149002.0	0
149102.0	0
149202.0	0
149302.0	0
149402.0	0
149502.0	1
149602.0	1
149702.0	0
149802.0	0
149902.0	0
150002.0	1
150102.0	0
150202.0	0
150302.0	0
150402.0	1
150502.0	0
150602.0	0
150702.0	0
150802.0	0
150902.0	0
151002.0	0
151102.0	0
151202.0	0
151302.0	0
151402.0	0
151502.0	0
151602.0	0
151702.0	0
151802.0	0
151902.0	0
152002.0	0
152102.0	0
152202.0	0
152302.0	0
152402.0	0
152502.0	1
152602.0	0
152702.0	0
152802.0	0
152902.0	0
153002.0	0
153102.0	0
153202.0	0
153302.0	0
153402.0	0
153502.0	0
153602.0	0
153702.0	0
153802.0	0
153902.0	0
154002.0	0
154102.0	0
154202.0	0
154302.0	0
154402.0	0
154502.0	0
154602.0	0
154702.0	0
154802.0	0
154902.0	0
155002.0	0
155102.0	0
155202.0	0
155302.0	0
155402.0	0
155502.0	0
155602.0	0
155702.0	0
155802.0	0
155902.0	0
156002.0	0
156102.0	1
156202.0	0
156302.0	0
156402.0	0
156502.0	0
156602.0	0
156702.0	0
156802.0	0
156902.0	0
157002.0	0
157102.0	0
157202.0	0
157302.0	0
157402.0	0
157502.0	0
157602.0	0
157702.0	0
157802.0	0
157902.0	0
158002.0	0
158102.0	0
158202.0	0
158302.0	0
158402.0	0
158502.0	0
158602.0	0
158702.0	0
158802.0	0
158902.0	0
159002.0	0
159102.0	0
159202.0	0
159302.0	0
159402.0	0
159502.0	0
159602.0	0
159702.0	0
159802.0	0
159902.0	0
160002.0	0
160102.0	0
160202.0	0
160302.0	0
160402.0	0
160502.0	0
160602.0	0
160702.0	0
160802.0	0
160902.0	0
161002.0	0
161102.0	0
161202.0	0
161302.0	0
161402.0	0
161502.0	0
161602.0	0
161702.0	0
161802.0	0
161902.0	0
162002.0	0
162102.0	0
162202.0	0
162302.0	0
162402.0	1
162502.0	0
162602.0	0
162702.0	0
162802.0	0
162902.0	0
163002.0	0
163102.0	0
163202.0	0
163302.0	0
163402.0	0
163502.0	0
163602.0	0
163702.0	0
163802.0	0
163902.0	0
164002.0	0
164102.0	0
164202.0	0
164302.0	0
164402.0	0
164502.0	0
164602.0	0
164702.0	0
164802.0	0
164902.0	0
165002.0	0
165102.0	0
165202.0	0
165302.0	0
165402.0	0
165502.0	0
165602.0	0
165702.0	0
165802.0	0
165902.0	0
166002.0	0
166102.0	0
166202.0	0
166302.0	0
166402.0	0
166502.0	0
166602.0	0
166702.0	0
166802.0	0
166902.0	0
167002.0	0
167102.0	0
167202.0	0
167302.0	1
167402.0	0
167502.0	0
167602.0	0
167702.0	0
167802.0	0
167902.0	0
168002.0	0
168102.0	0
168202.0	0
168302.0	0
168402.0	0
168502.0	0
168602.0	0
168702.0	0
168802.0	0
168902.0	0
169002.0	0
169102.0	0
169202.0	0
169302.0	1
169402.0	0
169502.0	1
169602.0	0
169702.0	0
169802.0	0
169902.0	0
170002.0	0
170102.0	0
170202.0	0
170302.0	0
170402.0	0
170502.0	0
170602.0	0
170702.0	0
170802.0	0
170902.0	0
171002.0	0
171102.0	0
171202.0	0
171302.0	0
171402.0	1
171502.0	0
171602.0	0
171702.0	0
171802.0	0
171902.0	0
172002.0	0
172102.0	0
172202.0	0
172302.0	1
172402.0	0
172502.0	0
172602.0	0
172702.0	0
172802.0	0
172902.0	0
173002.0	0
173102.0	0
173202.0	0
173302.0	0
173402.0	0
173502.0	0
173602.0	0
173702.0	0
173802.0	0
173902.0	0
174002.0	0
174102.0	0
174202.0	0
174302.0	0
174402.0	0
174502.0	0
174602.0	0
174702.0	0
174802.0	0
174902.0	0
175002.0	0
175102.0	0
175202.0	0
175302.0	0
175402.0	0
175502.0	0
175602.0	0
175702.0	0
175802.0	0
175902.0	0
176002.0	0
176102.0	0
176202.0	0
176302.0	0
176402.0	0
176502.0	0
176602.0	0
176702.0	0
176802.0	0
176902.0	0
177002.0	0
177102.0	0
177202.0	0
177302.0	0
177402.0	1
177502.0	0
177602.0	0
177702.0	0
177802.0	1
177902.0	0
178002.0	0
178102.0	1
178202.0	0
178302.0	0
178402.0	0
178502.0	0
178602.0	0
178702.0	0
178802.0	0
178902.0	0
179002.0	0
179102.0	0
179202.0	0
179302.0	0
179402.0	0
179502.0	0
179602.0	0
179702.0	0
179802.0	0
179902.0	0
180002.0	0
180102.0	1
180202.0	0
180302.0	0
180402.0	0
180502.0	0
180602.0	0
180702.0	0
180802.0	0
180902.0	0
181002.0	0
181102.0	0
181202.0	0
181302.0	0
181402.0	0
181502.0	0
181602.0	0
181702.0	0
181802.0	0
181902.0	0
182002.0	0
182102.0	0
182202.0	0
182302.0	0
182402.0	0
182502.0	0
182602.0	0
182702.0	0
182802.0	0
182902.0	0
183002.0	0
183102.0	0
183202.0	0
183302.0	0
183402.0	0
183502.0	0
183602.0	1
183702.0	0
183802.0	0
183902.0	0
184002.0	0
184102.0	0
184202.0	0
184302.0	0
184402.0	0
184502.0	0
184602.0	0
184702.0	0
184802.0	0
184902.0	0
185002.0	0
185102.0	0
185202.0	0
185302.0	0
185402.0	0
185502.0	0
185602.0	0
185702.0	0
185802.0	0
185902.0	0
186002.0	0
186102.0	0
186202.0	0
186302.0	0
186402.0	0
186502.0	0
186602.0	0
186702.0	0
186802.0	0
186902.0	0
187002.0	0
187102.0	0
187202.0	0
187302.0	0
187402.0	0
187502.0	0
187602.0	0
187702.0	0
187802.0	0
187902.0	0
188002.0	0
188102.0	0
188202.0	0
188302.0	0
188402.0	0
188502.0	0
188602.0	0
188702.0	0
188802.0	0
188902.0	0
189002.0	0
189102.0	0
189202.0	0
189302.0	0
189402.0	0
189502.0	0
189602.0	0
189702.0	0
189802.0	1
189902.0	0
190002.0	0
190102.0	0
190202.0	0
190302.0	0
190402.0	0
190502.0	0
190602.0	0
190702.0	0
190802.0	0
190902.0	0
191002.0	0
191102.0	0
191202.0	0
191302.0	0
191402.0	0
191502.0	0
191602.0	0
191702.0	0
191802.0	0
191902.0	0
192002.0	0
192102.0	0
192202.0	0
192302.0	1
192402.0	0
192502.0	0
192602.0	0
192702.0	0
192802.0	0
192902.0	0
193002.0	0
193102.0	0
193202.0	0
193302.0	0
193402.0	0
193502.0	0
193602.0	0
193702.0	0
193802.0	0
193902.0	0
194002.0	0
194102.0	0
194202.0	0
194302.0	0
194402.0	0
194502.0	0
194602.0	0
194702.0	0
194802.0	0
194902.0	0
195002.0	0
195102.0	0
195202.0	0
195302.0	0
195402.0	0
195502.0	0
195602.0	0
195702.0	0
195802.0	0
195902.0	0
196002.0	0
196102.0	0
196202.0	0
196302.0	0
196402.0	0
196502.0	0
196602.0	0
196702.0	0
196802.0	0
196902.0	0
197002.0	0
197102.0	0
197202.0	0
197302.0	0
197402.0	0
197502.0	0
197602.0	0
197702.0	0
197802.0	0
197902.0	0
198002.0	0
198102.0	0
198202.0	0
198302.0	0
198402.0	0
198502.0	0
198602.0	0
198702.0	0
198802.0	0
198902.0	0
199002.0	0
199102.0	0
199202.0	0
199302.0	0
199402.0	0
199502.0	0
199602.0	0
199702.0	0
199802.0	0
199902.0	0
