x	y
1878650.0	1
1878750.0	0
1878850.0	0
1878950.0	0
1879050.0	0
1879150.0	0
1879250.0	0
1879350.0	0
1879450.0	0
1879550.0	0
1879650.0	0
1879750.0	0
1879850.0	0
1879950.0	0
1880050.0	0
1880150.0	0
1880250.0	0
1880350.0	0
1880450.0	0
1880550.0	0
1880650.0	0
1880750.0	0
1880850.0	0
1880950.0	0
1881050.0	0
1881150.0	0
1881250.0	0
1881350.0	0
1881450.0	0
1881550.0	0
1881650.0	0
1881750.0	0
1881850.0	0
1881950.0	0
1882050.0	0
1882150.0	0
1882250.0	0
1882350.0	0
1882450.0	0
1882550.0	0
1882650.0	0
1882750.0	0
1882850.0	0
1882950.0	0
1883050.0	0
1883150.0	0
1883250.0	0
1883350.0	0
1883450.0	0
1883550.0	0
1883650.0	0
1883750.0	0
1883850.0	0
1883950.0	0
1884050.0	0
1884150.0	0
1884250.0	0
1884350.0	0
1884450.0	0
1884550.0	0
1884650.0	0
1884750.0	0
1884850.0	0
1884950.0	0
1885050.0	0
1885150.0	0
1885250.0	0
1885350.0	0
1885450.0	0
1885550.0	0
1885650.0	0
1885750.0	0
1885850.0	0
1885950.0	0
1886050.0	0
1886150.0	0
1886250.0	0
1886350.0	0
1886450.0	0
1886550.0	0
1886650.0	0
1886750.0	0
1886850.0	0
1886950.0	0
1887050.0	0
1887150.0	0
1887250.0	0
1887350.0	0
1887450.0	0
1887550.0	0
1887650.0	0
1887750.0	0
1887850.0	0
1887950.0	0
1888050.0	0
1888150.0	0
1888250.0	0
1888350.0	0
1888450.0	0
1888550.0	0
1888650.0	0
1888750.0	0
1888850.0	0
1888950.0	0
1889050.0	0
1889150.0	0
1889250.0	0
1889350.0	0
1889450.0	0
1889550.0	0
1889650.0	0
1889750.0	0
1889850.0	0
1889950.0	0
1890050.0	0
1890150.0	0
1890250.0	0
1890350.0	0
1890450.0	0
1890550.0	0
1890650.0	0
1890750.0	0
1890850.0	0
1890950.0	0
1891050.0	0
1891150.0	0
1891250.0	0
1891350.0	0
1891450.0	0
1891550.0	0
1891650.0	0
1891750.0	0
1891850.0	0
1891950.0	0
1892050.0	0
1892150.0	0
1892250.0	0
1892350.0	0
1892450.0	0
1892550.0	0
1892650.0	0
1892750.0	0
1892850.0	0
1892950.0	0
1893050.0	0
1893150.0	0
1893250.0	0
1893350.0	0
1893450.0	0
1893550.0	0
1893650.0	0
1893750.0	0
1893850.0	0
1893950.0	0
1894050.0	0
1894150.0	0
1894250.0	0
1894350.0	0
1894450.0	0
1894550.0	0
1894650.0	0
1894750.0	0
1894850.0	0
1894950.0	0
1895050.0	1
1895150.0	0
1895250.0	0
1895350.0	0
1895450.0	0
1895550.0	0
1895650.0	0
1895750.0	0
1895850.0	0
1895950.0	0
1896050.0	0
1896150.0	0
1896250.0	0
1896350.0	0
1896450.0	0
1896550.0	0
1896650.0	0
1896750.0	0
1896850.0	0
1896950.0	0
1897050.0	0
1897150.0	0
1897250.0	0
1897350.0	0
1897450.0	0
1897550.0	0
1897650.0	0
1897750.0	0
1897850.0	0
1897950.0	0
1898050.0	0
1898150.0	0
1898250.0	0
1898350.0	0
1898450.0	0
1898550.0	0
1898650.0	0
1898750.0	0
1898850.0	0
1898950.0	0
1899050.0	0
1899150.0	0
1899250.0	0
1899350.0	0
1899450.0	0
1899550.0	0
1899650.0	0
1899750.0	0
1899850.0	0
1899950.0	0
1900050.0	0
1900150.0	0
1900250.0	0
1900350.0	0
1900450.0	0
1900550.0	0
1900650.0	0
1900750.0	0
1900850.0	0
1900950.0	0
1901050.0	0
1901150.0	0
1901250.0	0
1901350.0	0
1901450.0	0
1901550.0	0
1901650.0	0
1901750.0	0
1901850.0	0
1901950.0	0
1902050.0	0
1902150.0	0
1902250.0	0
1902350.0	0
1902450.0	0
1902550.0	0
1902650.0	0
1902750.0	0
1902850.0	0
1902950.0	0
1903050.0	0
1903150.0	0
1903250.0	0
1903350.0	0
1903450.0	0
1903550.0	0
1903650.0	0
1903750.0	0
1903850.0	0
1903950.0	0
1904050.0	0
1904150.0	0
1904250.0	0
1904350.0	0
1904450.0	0
1904550.0	0
1904650.0	0
1904750.0	1
1904850.0	0
1904950.0	0
1905050.0	0
1905150.0	0
1905250.0	0
1905350.0	0
1905450.0	0
1905550.0	0
1905650.0	0
1905750.0	0
1905850.0	0
1905950.0	0
1906050.0	0
1906150.0	0
1906250.0	0
1906350.0	0
1906450.0	0
1906550.0	0
1906650.0	0
1906750.0	0
1906850.0	0
1906950.0	0
1907050.0	0
1907150.0	0
1907250.0	0
1907350.0	0
1907450.0	0
1907550.0	0
1907650.0	0
1907750.0	0
1907850.0	0
1907950.0	0
1908050.0	0
1908150.0	0
1908250.0	0
1908350.0	0
1908450.0	0
1908550.0	0
1908650.0	0
1908750.0	0
1908850.0	0
1908950.0	0
1909050.0	0
1909150.0	0
1909250.0	0
1909350.0	0
1909450.0	0
1909550.0	0
1909650.0	0
1909750.0	0
1909850.0	0
1909950.0	0
1910050.0	0
1910150.0	0
1910250.0	0
1910350.0	0
1910450.0	0
1910550.0	0
1910650.0	0
1910750.0	0
1910850.0	0
1910950.0	0
1911050.0	0
1911150.0	0
1911250.0	0
1911350.0	0
1911450.0	0
1911550.0	0
1911650.0	0
1911750.0	0
1911850.0	0
1911950.0	0
1912050.0	0
1912150.0	0
1912250.0	0
1912350.0	0
1912450.0	0
1912550.0	0
1912650.0	0
1912750.0	0
1912850.0	0
1912950.0	0
1913050.0	0
1913150.0	0
1913250.0	0
1913350.0	0
1913450.0	0
1913550.0	0
1913650.0	0
1913750.0	1
1913850.0	0
1913950.0	0
1914050.0	0
1914150.0	0
1914250.0	0
1914350.0	0
1914450.0	0
1914550.0	0
1914650.0	0
1914750.0	0
1914850.0	0
1914950.0	0
1915050.0	0
1915150.0	0
1915250.0	0
1915350.0	0
1915450.0	0
1915550.0	0
1915650.0	0
1915750.0	0
1915850.0	0
1915950.0	0
1916050.0	0
1916150.0	0
1916250.0	0
1916350.0	0
1916450.0	0
1916550.0	0
1916650.0	0
1916750.0	0
1916850.0	0
1916950.0	0
1917050.0	0
1917150.0	0
1917250.0	0
1917350.0	0
1917450.0	0
1917550.0	0
1917650.0	0
1917750.0	0
1917850.0	0
1917950.0	0
1918050.0	0
1918150.0	0
1918250.0	0
1918350.0	0
1918450.0	0
1918550.0	0
1918650.0	0
1918750.0	0
1918850.0	0
1918950.0	0
1919050.0	0
1919150.0	0
1919250.0	0
1919350.0	0
1919450.0	0
1919550.0	0
1919650.0	0
1919750.0	0
1919850.0	0
1919950.0	0
1920050.0	0
1920150.0	0
1920250.0	0
1920350.0	0
1920450.0	0
1920550.0	0
1920650.0	0
1920750.0	0
1920850.0	0
1920950.0	0
1921050.0	0
1921150.0	0
1921250.0	0
1921350.0	0
1921450.0	0
1921550.0	0
1921650.0	0
1921750.0	0
1921850.0	0
1921950.0	0
1922050.0	0
